time,temperature,load,vibration,status
129.1,32.64,2.58,1.0,failure
129.12,32.54,2.77,0.97,failure
129.14,32.21,2.64,0.98,failure
129.16,32.19,2.72,1.0,failure
129.18,32.64,2.83,0.99,failure
129.2,33.08,2.98,0.95,failure
129.22,33.43,2.85,0.97,failure
129.24,33.07,2.98,0.98,failure
129.26,32.99,3.08,0.96,failure
129.28,32.84,3.25,0.99,failure
129.3,32.7,3.31,1.0,failure
129.32,32.59,3.33,0.98,failure
129.34,32.72,3.18,1.0,failure
129.36,32.89,3.37,1.0,failure
129.38,32.95,3.47,0.96,failure
129.4,33.25,3.6,0.95,failure
129.42,33.15,3.75,0.94,failure
129.44,32.9,3.69,0.93,failure
129.46,33.23,3.84,0.89,failure
129.48,33.49,3.92,0.93,failure
129.5,33.92,3.74,0.95,failure
129.52,34.16,3.91,0.97,failure
129.54,34.29,3.81,1.0,failure
129.56,34.03,3.94,0.98,failure
129.58,33.68,3.77,0.95,failure
129.6,34.05,3.85,0.96,failure
129.62,33.62,3.84,1.0,failure
129.64,33.22,3.95,0.97,failure
129.66,33.43,3.85,1.0,failure
129.68,33.37,3.79,1.0,failure
129.7,33.5,3.93,1.0,failure
129.72,33.92,3.86,1.0,normal
129.74,33.8,3.77,1.0,failure
129.76,34.0,3.85,0.98,failure
129.78,34.02,3.94,0.98,failure
129.8,33.6,4.0,1.0,failure
129.82,33.3,3.89,1.0,failure
129.84,33.76,3.96,1.0,failure
129.86,33.35,4.1,1.0,failure
129.88,32.95,4.09,0.97,failure
129.9,33.38,3.9,0.97,failure
129.92,33.57,3.73,0.99,failure
129.94,33.45,3.75,0.97,failure
129.96,33.88,3.88,0.95,failure
129.98,33.6,3.85,0.97,failure
130.0,33.24,3.86,0.93,failure
130.02,32.95,3.73,0.94,failure
130.04,32.79,3.75,0.93,failure
130.06,32.84,3.86,0.92,failure
130.08,33.12,3.79,0.88,failure
130.1,32.91,3.85,0.83,failure
130.12,32.87,4.03,0.83,failure
130.14,32.78,3.94,0.81,failure
130.16,32.36,4.09,0.78,failure
130.18,32.15,4.03,0.79,failure
130.2,32.51,4.02,0.78,failure
130.22,32.63,3.84,0.78,failure
130.24,32.91,3.67,0.73,failure
130.26,33.22,3.5,0.77,failure
130.28,33.18,3.68,0.74,failure
130.3,32.8,3.86,0.71,failure
130.32,32.74,4.04,0.75,failure
130.34,33.01,4.09,0.73,failure
130.36,33.31,4.24,0.77,failure
130.38,33.05,4.36,0.75,failure
130.4,32.9,4.52,0.78,failure
130.42,32.92,4.59,0.78,failure
130.44,33.06,4.64,0.8,failure
130.46,32.6,4.73,0.85,failure
130.48,32.55,4.66,0.81,failure
130.5,32.97,4.69,0.77,failure
130.52,32.99,4.62,0.8,failure
130.54,33.43,4.43,0.82,failure
130.56,33.24,4.61,0.81,failure
130.58,33.56,4.58,0.83,failure
130.6,33.38,4.45,0.82,failure
130.62,33.09,4.56,0.79,failure
130.64,33.44,4.48,0.75,failure
130.66,33.93,4.54,0.73,failure
130.68,33.76,4.41,0.76,failure
130.7,33.77,4.22,0.74,failure
130.72,33.27,4.11,0.7,failure
130.74,32.95,4.0,0.74,failure
130.76,32.84,3.95,0.77,failure
130.78,33.24,4.07,0.75,failure
130.8,32.89,3.94,0.78,failure
130.82,32.74,3.99,0.76,failure
130.84,32.84,3.93,0.76,failure
130.86,32.51,3.9,0.77,failure
130.88,33.0,3.78,0.81,failure
130.9,32.5,3.85,0.8,failure
130.92,32.02,3.94,0.82,failure
130.94,32.14,3.94,0.8,failure
130.96,32.45,3.77,0.79,failure
130.98,32.76,3.89,0.82,failure
131.0,32.53,3.77,0.82,failure
131.02,32.94,3.74,0.8,failure
131.04,32.65,3.92,0.83,failure
131.06,32.42,4.06,0.82,failure
131.08,32.75,4.13,0.78,failure
131.1,32.96,4.12,0.77,failure
131.12,32.51,3.93,0.78,failure
131.14,32.75,3.79,0.81,failure
131.16,32.37,3.79,0.85,failure
131.18,32.08,3.99,0.84,failure
131.2,32.0,4.09,0.8,failure
131.22,32.49,4.24,0.85,failure
131.24,32.0,4.09,0.83,failure
131.26,32.13,3.98,0.83,failure
131.28,32.56,4.08,0.87,failure
131.3,32.98,3.92,0.88,failure
131.32,32.91,3.91,0.89,failure
131.34,33.32,3.75,0.92,failure
131.36,32.95,3.58,0.9,failure
131.38,32.7,3.46,0.92,failure
131.4,32.87,3.63,0.88,failure
131.42,33.03,3.77,0.88,failure
131.44,33.49,3.74,0.86,failure
131.46,33.05,3.7,0.87,failure
131.48,32.55,3.88,0.88,failure
131.5,32.68,4.01,0.88,failure
131.52,32.76,3.89,0.91,failure
131.54,32.79,3.98,0.86,failure
131.56,32.97,3.82,0.82,failure
131.58,33.03,3.96,0.8,failure
131.6,32.99,3.77,0.81,failure
131.62,33.22,3.82,0.85,failure
131.64,33.32,3.69,0.82,failure
131.66,33.52,3.82,0.86,failure
131.68,33.76,3.92,0.86,failure
131.7,34.23,3.83,0.89,failure
131.72,33.91,3.92,0.9,normal
131.74,34.34,3.97,0.93,failure
131.76,34.38,3.95,0.92,failure
131.78,34.22,4.06,0.94,failure
131.8,34.15,4.22,0.95,failure
131.82,34.31,4.08,0.91,failure
131.84,34.03,4.14,0.95,failure
131.86,33.93,3.95,0.92,failure
131.88,34.24,3.82,0.94,failure
131.9,34.5,3.85,0.91,failure
131.92,34.54,3.78,0.92,failure
131.94,34.54,3.72,0.96,failure
131.96,34.89,3.53,0.94,failure
131.98,35.32,3.66,0.95,failure
132.0,35.12,3.61,1.0,failure
132.02,34.62,3.72,1.0,failure
132.04,34.89,3.83,1.0,failure
132.06,34.62,3.75,0.96,failure
132.08,34.2,3.72,0.99,failure
132.1,33.98,3.63,0.98,failure
132.12,33.59,3.61,1.0,failure
132.14,33.64,3.73,1.0,failure
132.16,34.05,3.89,1.0,failure
132.18,33.95,3.95,1.0,failure
132.2,33.81,3.92,1.0,failure
132.22,34.28,3.75,0.97,failure
132.24,33.83,3.8,1.0,failure
132.26,33.85,3.68,1.0,failure
132.28,34.21,3.56,0.99,failure
132.3,33.89,3.56,1.0,failure
132.32,34.32,3.51,0.99,failure
132.34,34.39,3.56,0.95,failure
132.36,34.44,3.62,0.92,failure
132.38,34.75,3.53,0.92,failure
132.4,34.79,3.61,0.87,failure
132.42,34.84,3.63,0.82,failure
132.44,34.64,3.57,0.8,failure
132.46,34.56,3.76,0.82,failure
132.48,35.0,3.56,0.84,failure
132.5,34.93,3.66,0.83,failure
132.52,35.4,3.72,0.84,failure
132.54,34.92,3.66,0.81,failure
132.56,34.8,3.5,0.85,failure
132.58,34.63,3.37,0.83,failure
132.6,34.96,3.41,0.85,failure
132.62,35.41,3.52,0.81,failure
132.64,35.24,3.44,0.84,failure
132.66,35.73,3.62,0.81,failure
132.68,35.77,3.57,0.77,failure
132.7,35.84,3.4,0.75,failure
132.72,35.48,3.34,0.7,failure
132.74,35.25,3.41,0.72,failure
132.76,35.14,3.21,0.77,failure
132.78,35.58,3.01,0.75,failure
132.8,35.59,3.12,0.79,failure
132.82,35.12,3.32,0.78,failure
132.84,35.2,3.42,0.79,failure
132.86,35.5,3.24,0.79,failure
132.88,35.14,3.05,0.76,failure
132.9,35.36,3.11,0.78,failure
132.92,35.21,3.04,0.76,failure
132.94,35.58,2.95,0.79,failure
132.96,35.73,2.91,0.78,failure
132.98,35.32,2.78,0.83,failure
133.0,35.64,2.79,0.79,failure
133.02,35.51,2.84,0.82,failure
133.04,35.72,2.66,0.85,failure
133.06,35.84,2.65,0.82,failure
133.08,35.55,2.64,0.81,failure
133.1,35.93,2.69,0.86,failure
133.12,36.3,2.74,0.85,failure
133.14,36.15,2.94,0.85,failure
133.16,36.5,2.88,0.9,failure
133.18,37.0,3.01,0.88,failure
133.2,37.07,2.97,0.9,failure
133.22,36.99,2.79,0.92,failure
133.24,37.47,2.64,0.89,failure
133.26,37.51,2.73,0.93,failure
133.28,37.14,2.62,0.94,failure
133.3,37.22,2.6,0.97,failure
133.32,37.37,2.46,0.95,failure
133.34,37.12,2.42,0.98,failure
133.36,37.35,2.6,1.0,failure
133.38,37.03,2.56,1.0,failure
133.4,36.75,2.53,0.95,failure
133.42,37.03,2.7,0.91,failure
133.44,37.42,2.57,0.88,failure
133.46,37.22,2.56,0.88,failure
133.48,37.28,2.47,0.91,failure
133.5,37.13,2.6,0.9,failure
133.52,36.74,2.68,0.87,failure
133.54,36.51,2.56,0.84,failure
133.56,36.66,2.7,0.83,failure
133.58,36.92,2.74,0.86,failure
133.6,37.42,2.73,0.82,failure
133.62,37.89,2.76,0.84,failure
133.64,37.82,2.94,0.86,failure
133.66,37.45,3.01,0.91,failure
133.68,37.13,3.19,0.88,failure
133.7,37.29,3.15,0.92,failure
133.72,36.84,3.11,0.93,normal
133.74,36.51,2.99,0.92,failure
133.76,36.33,2.91,0.91,failure
133.78,36.37,2.78,0.96,failure
133.8,36.03,2.67,1.0,failure
133.82,35.6,2.62,1.0,failure
133.84,35.53,2.43,0.97,failure
133.86,35.76,2.55,1.0,failure
133.88,35.61,2.39,1.0,failure
133.9,35.52,2.44,1.0,failure
133.92,35.53,2.5,0.97,failure
133.94,35.53,2.4,0.96,failure
133.96,35.07,2.57,1.0,failure
133.98,34.6,2.45,1.0,failure
134.0,34.52,2.57,1.0,failure
134.02,34.26,2.42,1.0,failure
134.04,34.41,2.32,1.0,failure
134.06,34.06,2.17,1.0,failure
134.08,34.23,2.16,1.0,failure
134.1,34.12,2.08,0.98,failure
134.12,34.5,2.19,0.99,failure
134.14,34.45,2.28,0.96,failure
134.16,34.37,2.24,0.95,failure
134.18,33.97,2.31,0.97,failure
134.2,33.52,2.51,0.98,failure
134.22,33.46,2.56,0.96,failure
134.24,33.3,2.56,0.91,failure
134.26,32.94,2.69,0.88,failure
134.28,32.45,2.55,0.92,failure
134.3,32.15,2.36,0.94,failure
134.32,32.53,2.35,0.95,failure
134.34,32.19,2.21,0.94,failure
134.36,32.52,2.15,0.89,failure
134.38,32.24,2.3,0.89,failure
134.4,31.9,2.45,0.92,failure
134.42,32.26,2.62,0.9,failure
134.44,32.33,2.64,0.86,failure
134.46,32.48,2.63,0.85,failure
134.48,32.13,2.64,0.85,failure
134.5,32.44,2.7,0.86,failure
134.52,32.42,2.53,0.86,failure
134.54,32.6,2.68,0.84,failure
134.56,32.23,2.68,0.81,failure
134.58,32.53,2.65,0.83,failure
134.6,32.9,2.82,0.8,failure
134.62,32.97,2.92,0.76,failure
134.64,32.84,2.73,0.72,failure
134.66,32.58,2.57,0.75,failure
134.68,32.45,2.57,0.8,failure
134.7,32.22,2.4,0.75,failure
134.72,32.68,2.28,0.77,failure
134.74,32.26,2.11,0.78,failure
134.76,31.97,2,0.81,failure
134.78,32.34,2,0.85,failure
134.8,32.29,2.12,0.9,failure
134.82,32.2,2.17,0.94,failure
134.84,32.3,2.25,0.92,failure
134.86,32.68,2.26,0.87,failure
134.88,32.72,2.45,0.84,failure
134.9,32.35,2.53,0.87,failure
134.92,32.48,2.63,0.88,failure
134.94,32.38,2.55,0.84,failure
134.96,32.39,2.66,0.86,failure
134.98,32.46,2.55,0.85,failure
135.0,32.63,2.46,0.82,failure
135.02,32.79,2.27,0.84,failure
135.04,32.96,2.17,0.83,failure
135.06,32.52,2.14,0.83,failure
135.08,32.68,2.19,0.84,failure
135.1,32.22,2.13,0.81,failure
135.12,31.95,2.24,0.77,failure
135.14,32.43,2.1,0.77,failure
135.16,32.44,2.03,0.8,failure
135.18,32.86,2,0.8,failure
135.2,32.53,2,0.77,failure
135.22,32.35,2.02,0.75,failure
135.24,32.74,2,0.78,failure
135.26,32.99,2,0.75,failure
135.28,32.88,2,0.76,failure
135.3,32.64,2,0.77,failure
135.32,33.07,2,0.81,failure
135.34,32.64,2.0,0.78,failure
135.36,32.45,2.08,0.73,failure
135.38,32.79,2.28,0.69,failure
135.4,32.3,2.39,0.69,failure
135.42,32.77,2.55,0.71,failure
135.44,32.63,2.61,0.71,failure
135.46,32.23,2.58,0.71,failure
135.48,32.51,2.77,0.75,failure
135.5,32.12,2.78,0.79,failure
135.52,32.23,2.8,0.8,failure
135.54,32.37,2.66,0.82,failure
135.56,31.88,2.72,0.86,failure
135.58,32.28,2.82,0.89,failure
135.6,32.15,2.95,0.85,failure
135.62,32.27,3.07,0.89,failure
135.64,32.69,2.92,0.91,failure
135.66,33.04,2.88,0.87,failure
135.68,33.36,2.8,0.86,failure
135.7,32.92,2.89,0.87,failure
135.72,32.58,2.92,0.84,normal
135.74,32.75,2.73,0.86,failure
135.76,33.1,2.87,0.91,failure
135.78,33.44,2.92,0.92,failure
135.8,33.09,3.07,0.96,failure
135.82,32.71,3.03,0.97,failure
135.84,32.84,2.96,1.0,failure
135.86,32.93,3.1,1.0,failure
135.88,32.56,3.02,0.96,failure
135.9,32.92,3.17,0.98,failure
135.92,33.35,3.07,0.96,failure
135.94,33.31,3.1,0.99,failure
135.96,32.9,2.97,0.97,failure
135.98,32.56,2.83,1.0,failure
136.0,32.53,2.99,1.0,failure
136.02,32.05,2.91,0.97,failure
136.04,31.69,2.78,0.99,failure
136.06,32.05,2.92,0.97,failure
136.08,31.75,2.88,1.0,failure
136.1,31.36,2.71,1.0,failure
136.12,31.44,2.79,0.96,failure
136.14,30.98,2.74,0.97,failure
136.16,30.71,2.93,1.0,failure
136.18,30.29,2.88,0.96,failure
136.2,29.99,2.84,0.94,failure
136.22,30.01,2.86,0.93,failure
136.24,30.47,2.87,0.93,failure
136.26,30.46,2.83,0.96,failure
136.28,30.73,2.69,0.91,failure
136.3,30.37,2.81,0.93,failure
136.32,30.19,2.68,0.92,failure
136.34,30.4,2.62,0.96,failure
136.36,30.82,2.69,1.0,failure
136.38,30.94,2.64,0.99,failure
136.4,30.54,2.79,0.96,failure
136.42,30.45,2.63,1.0,failure
136.44,30.26,2.73,1.0,failure
136.46,30.39,2.55,1.0,failure
136.48,29.97,2.67,1.0,failure
136.5,29.81,2.67,1.0,failure
136.52,29.52,2.72,0.95,failure
136.54,29.38,2.72,0.95,failure
136.56,29.67,2.84,0.99,failure
136.58,29.61,3.0,1.0,failure
136.6,29.83,2.89,1.0,failure
136.62,30.28,2.93,0.95,failure
136.64,30.15,2.76,0.99,failure
136.66,30.27,2.66,0.94,failure
136.68,30.49,2.83,0.96,failure
136.7,30.15,2.93,1.0,failure
136.72,30.21,3.05,0.97,failure
136.74,30.17,3.01,0.99,failure
136.76,30.3,2.94,1.0,failure
136.78,29.9,2.91,0.96,failure
136.8,29.97,2.82,0.93,failure
136.82,30.27,2.84,0.97,failure
136.84,30.5,2.83,0.93,failure
136.86,30.1,2.89,0.9,failure
136.88,30.04,2.92,0.94,failure
136.9,29.73,3.07,0.97,failure
136.92,29.55,3.11,0.95,failure
136.94,29.94,2.92,0.91,failure
136.96,29.5,2.97,0.86,failure
136.98,29.08,3.11,0.83,failure
137.0,29.21,3.1,0.86,failure
137.02,29.38,3.04,0.9,failure
137.04,29.2,3.07,0.9,failure
137.06,29.22,2.91,0.93,failure
137.08,29.23,2.99,0.95,failure
137.1,29.26,3.16,0.92,failure
137.12,28.87,2.96,0.91,failure
137.14,29.1,2.99,0.91,failure
137.16,28.69,2.87,0.91,failure
137.18,29.12,2.95,0.93,failure
137.2,28.96,2.83,0.89,failure
137.22,29.31,2.68,0.93,failure
137.24,29.34,2.61,0.92,failure
137.26,29.01,2.53,0.88,failure
137.28,28.57,2.42,0.9,failure
137.3,28.64,2.4,0.89,failure
137.32,28.22,2.39,0.89,failure
137.34,27.84,2.56,0.92,failure
137.36,27.69,2.4,0.92,failure
137.38,28.09,2.44,0.91,failure
137.4,28.28,2.41,0.91,failure
137.42,28.02,2.24,0.89,failure
137.44,27.53,2.17,0.86,failure
137.46,27.99,2.35,0.9,failure
137.48,28.39,2.43,0.89,failure
137.5,28.67,2.26,0.94,failure
137.52,28.78,2.11,0.92,failure
137.54,28.35,2,0.95,failure
137.56,28.16,2,0.91,failure
137.58,28.42,2.13,0.87,failure
137.6,28.73,2.03,0.85,failure
137.62,29.13,2.1,0.86,failure
137.64,29.6,2.18,0.82,failure
137.66,29.95,2.27,0.8,failure
137.68,30.35,2.3,0.79,failure
137.7,30.12,2.28,0.76,failure
137.72,30.0,2.09,0.77,normal
137.74,29.92,2.03,0.78,normal
137.76,29.47,2.13,0.76,normal
137.78,29.22,2.26,0.81,failure
137.8,29.48,2.29,0.76,failure
137.82,29.78,2.3,0.78,failure
137.84,29.96,2.42,0.8,failure
137.86,30.43,2.57,0.79,failure
137.88,30.29,2.55,0.83,failure
137.9,30.45,2.61,0.85,failure
137.92,30.12,2.5,0.87,failure
137.94,30.33,2.56,0.91,failure
137.96,29.98,2.68,0.92,failure
137.98,29.83,2.8,0.9,failure
138.0,29.94,2.79,0.86,failure
138.02,29.53,2.97,0.85,failure
138.04,29.98,3.13,0.82,failure
138.06,29.66,3.29,0.78,failure
138.08,29.67,3.11,0.79,failure
138.1,29.31,3.25,0.78,failure
138.12,29.77,3.14,0.83,failure
138.14,29.44,3.0,0.88,failure
138.16,29.46,2.87,0.92,failure
138.18,29.43,2.84,0.89,failure
138.2,29.16,2.64,0.91,failure
138.22,29.29,2.73,0.9,failure
138.24,29.59,2.71,0.9,failure
138.26,29.74,2.78,0.89,failure
138.28,29.66,2.72,0.89,failure
138.3,30.01,2.53,0.89,failure
138.32,30.41,2.39,0.85,failure
138.34,30.04,2.47,0.89,failure
138.36,30.35,2.63,0.93,failure
138.38,30.45,2.77,0.92,failure
138.4,30.56,2.76,0.88,failure
138.42,30.28,2.67,0.9,failure
138.44,29.91,2.67,0.9,failure
138.46,29.64,2.65,0.92,failure
138.48,29.41,2.59,0.9,failure
138.5,29.25,2.46,0.85,failure
138.52,28.81,2.5,0.85,failure
138.54,29.09,2.57,0.81,failure
138.56,28.91,2.49,0.84,failure
138.58,29.32,2.41,0.83,failure
138.6,29.48,2.43,0.87,failure
138.62,29.15,2.51,0.83,failure
138.64,28.83,2.43,0.85,failure
138.66,28.97,2.49,0.85,failure
138.68,29.16,2.55,0.84,failure
138.7,29.53,2.6,0.84,failure
138.72,30.0,2.54,0.8,failure
138.74,30.31,2.44,0.76,failure
138.76,30.28,2.26,0.78,failure
138.78,30.24,2.38,0.75,failure
138.8,30.66,2.55,0.76,failure
138.82,30.87,2.55,0.81,failure
138.84,31.21,2.55,0.78,failure
138.86,31.56,2.65,0.75,failure
138.88,31.57,2.55,0.74,failure
138.9,31.48,2.41,0.78,failure
138.92,31.07,2.28,0.83,failure
138.94,31.27,2.43,0.87,failure
138.96,30.87,2.61,0.87,failure
138.98,30.62,2.52,0.87,failure
139.0,30.94,2.56,0.84,failure
139.02,31.15,2.63,0.87,failure
139.04,31.01,2.69,0.85,failure
139.06,30.59,2.58,0.85,failure
139.08,30.87,2.42,0.84,failure
139.1,30.81,2.36,0.81,failure
139.12,31.04,2.48,0.82,failure
139.14,31.18,2.29,0.78,failure
139.16,31.55,2.22,0.73,failure
139.18,31.82,2.08,0.69,failure
139.2,32.11,2.23,0.66,failure
139.22,31.84,2.17,0.68,failure
139.24,32.28,2.02,0.7,failure
139.26,31.8,2.13,0.74,failure
139.28,31.48,2,0.71,failure
139.3,31.88,2,0.73,failure
139.32,32.08,2.17,0.76,failure
139.34,31.75,2.18,0.76,failure
139.36,31.35,2.34,0.74,failure
139.38,31.49,2.52,0.79,failure
139.4,31.65,2.62,0.74,failure
139.42,31.91,2.65,0.71,failure
139.44,32.06,2.79,0.74,failure
139.46,32.35,2.74,0.77,failure
139.48,32.69,2.61,0.76,failure
139.5,32.8,2.45,0.77,failure
139.52,33.15,2.51,0.82,failure
139.54,32.71,2.53,0.81,failure
139.56,32.48,2.44,0.76,failure
139.58,32.22,2.42,0.78,failure
139.6,31.98,2.51,0.76,failure
139.62,31.93,2.44,0.74,failure
139.64,31.61,2.53,0.71,failure
139.66,31.12,2.52,0.73,failure
139.68,31.54,2.5,0.74,failure
139.7,31.69,2.5,0.72,failure
139.72,31.39,2.52,0.75,failure
139.74,30.94,2.35,0.74,failure
139.76,30.68,2.24,0.76,normal
139.78,30.88,2.28,0.75,normal
139.8,31.0,2.29,0.76,normal
139.82,31.46,2.18,0.72,normal
139.84,31.38,2.12,0.75,normal
139.86,31.05,2.29,0.76,normal
139.88,31.37,2.11,0.75,normal
139.9,31.0,2,0.79,normal
139.92,31.26,2,0.83,failure
139.94,31.74,2.04,0.85,failure
139.96,31.84,2,0.89,failure
139.98,32.13,2.11,0.87,failure
140.0,32.29,2.06,0.9,failure
140.02,31.82,2.25,0.88,failure
140.04,32.07,2.35,0.84,failure
140.06,31.79,2.54,0.84,failure
140.08,31.75,2.6,0.79,failure
140.1,31.65,2.7,0.75,failure
140.12,31.86,2.61,0.73,failure
140.14,31.42,2.58,0.78,failure
140.16,31.17,2.75,0.76,failure
140.18,31.14,2.73,0.75,failure
140.2,31.34,2.8,0.76,failure
140.22,31.44,2.61,0.75,failure
140.24,31.27,2.61,0.73,failure
140.26,31.58,2.79,0.68,failure
140.28,31.19,2.91,0.65,failure
140.3,30.96,3.04,0.63,failure
140.32,30.53,2.92,0.61,failure
140.34,30.27,3.02,0.58,failure
140.36,30.13,2.91,0.6,failure
140.38,30.45,2.81,0.64,failure
140.4,30.0,2.94,0.67,failure
140.42,29.6,2.78,0.65,failure
140.44,30.04,2.65,0.67,failure
140.46,30.04,2.58,0.67,failure
140.48,30.37,2.67,0.63,failure
140.5,30.52,2.59,0.66,failure
140.52,30.1,2.61,0.65,failure
140.54,30.17,2.78,0.68,failure
140.56,30.05,2.83,0.72,failure
140.58,29.93,2.79,0.71,failure
140.6,30.05,2.67,0.7,failure
140.62,29.61,2.79,0.66,failure
140.64,29.44,2.81,0.69,failure
140.66,29.17,2.84,0.71,failure
140.68,29.48,2.75,0.66,failure
140.7,29.74,2.74,0.65,failure
140.72,29.85,2.63,0.64,failure
140.74,30.15,2.56,0.66,failure
140.76,30.41,2.67,0.67,failure
140.78,30.22,2.77,0.68,failure
140.8,29.76,2.7,0.7,failure
140.82,29.65,2.57,0.66,failure
140.84,29.68,2.69,0.62,failure
140.86,29.7,2.61,0.61,failure
140.88,29.67,2.77,0.61,failure
140.9,29.99,2.69,0.58,failure
140.92,30.27,2.63,0.55,failure
140.94,29.91,2.77,0.56,failure
140.96,30.14,2.85,0.56,failure
140.98,29.88,2.76,0.52,failure
141.0,30.15,2.87,0.55,failure
141.02,29.67,3.07,0.59,failure
141.04,29.28,2.97,0.6,failure
141.06,29.66,2.83,0.57,failure
141.08,30.11,2.92,0.52,failure
141.1,30.16,2.94,0.56,failure
141.12,29.8,2.82,0.57,failure
141.14,30.06,2.82,0.53,failure
141.16,30.12,2.73,0.53,failure
141.18,30.36,2.67,0.49,failure
141.2,30.41,2.58,0.5,failure
141.22,30.5,2.43,0.5,failure
141.24,30.38,2.53,0.53,failure
141.26,29.94,2.48,0.49,failure
141.28,29.7,2.33,0.51,failure
141.3,30.17,2.34,0.51,failure
141.32,29.9,2.19,0.49,failure
141.34,29.47,2.21,0.52,failure
141.36,29.8,2.04,0.48,failure
141.38,30.13,2,0.47,failure
141.4,30.57,2.14,0.48,failure
141.42,30.28,2.33,0.44,failure
141.44,30.42,2.44,0.47,failure
141.46,30.09,2.49,0.47,failure
141.48,30.23,2.62,0.46,failure
141.5,30.21,2.51,0.47,failure
141.52,29.73,2.56,0.44,failure
141.54,30.01,2.55,0.48,failure
141.56,29.62,2.74,0.5,failure
141.58,29.31,2.66,0.54,failure
141.6,29.52,2.84,0.53,failure
141.62,29.24,2.85,0.55,failure
141.64,29.53,2.94,0.57,failure
141.66,29.76,2.87,0.58,failure
141.68,29.85,3.01,0.58,failure
141.7,29.51,3.06,0.55,failure
141.72,29.97,3.07,0.57,failure
141.74,30.07,3.27,0.59,failure
141.76,29.67,3.33,0.6,failure
141.78,29.91,3.42,0.6,failure
141.8,29.5,3.53,0.59,failure
141.82,29.61,3.52,0.61,failure
141.84,29.42,3.5,0.65,failure
141.86,29.82,3.62,0.67,failure
141.88,30.27,3.52,0.69,failure
141.9,30.22,3.57,0.73,normal
141.92,29.94,3.39,0.69,normal
141.94,29.79,3.5,0.68,normal
141.96,30.08,3.43,0.68,normal
141.98,29.68,3.57,0.63,normal
142.0,30.13,3.61,0.68,normal
142.02,30.07,3.71,0.72,normal
142.04,30.12,3.84,0.75,normal
142.06,30.25,3.7,0.79,normal
142.08,30.3,3.58,0.75,normal
142.1,30.53,3.57,0.74,normal
142.12,30.19,3.59,0.78,normal
142.14,30.42,3.46,0.78,normal
142.16,30.86,3.55,0.75,normal
142.18,30.89,3.59,0.79,normal
142.2,30.69,3.58,0.75,normal
142.22,30.37,3.55,0.72,normal
142.24,30.57,3.39,0.68,normal
142.26,30.23,3.32,0.67,normal
142.28,30.68,3.48,0.69,normal
142.3,31.02,3.63,0.73,normal
142.32,30.61,3.81,0.77,normal
142.34,30.23,3.74,0.77,normal
142.36,30.47,3.67,0.75,normal
142.38,30.94,3.86,0.77,normal
142.4,30.99,4.0,0.78,normal
142.42,30.85,3.94,0.74,normal
142.44,31.26,3.75,0.7,normal
142.46,30.78,3.89,0.71,normal
142.48,30.67,3.88,0.7,normal
142.5,30.4,3.69,0.74,normal
142.52,30.9,3.79,0.7,normal
142.54,31.33,3.65,0.73,normal
142.56,31.73,3.5,0.7,normal
142.58,32.11,3.31,0.73,normal
142.6,31.65,3.27,0.76,normal
142.62,31.49,3.2,0.8,failure
142.64,31.7,3.26,0.76,failure
142.66,31.92,3.09,0.77,failure
142.68,31.5,3.26,0.8,failure
142.7,31.23,3.17,0.76,failure
142.72,31.31,3.22,0.72,failure
142.74,30.96,3.27,0.7,failure
142.76,31.35,3.22,0.72,failure
142.78,31.72,3.02,0.69,failure
142.8,31.56,2.85,0.69,failure
142.82,31.97,2.8,0.73,failure
142.84,32.15,2.9,0.78,failure
142.86,32.38,2.84,0.82,failure
142.88,32.54,2.76,0.82,failure
142.9,32.14,2.87,0.8,failure
142.92,31.92,2.73,0.85,failure
142.94,31.93,2.53,0.88,failure
142.96,32.12,2.71,0.93,failure
142.98,31.98,2.7,0.94,failure
143.0,31.85,2.67,0.92,failure
143.02,31.36,2.66,0.92,failure
143.04,31.74,2.82,0.88,failure
143.06,31.44,2.63,0.87,failure
143.08,31.6,2.69,0.82,failure
143.1,31.16,2.59,0.87,failure
143.12,30.85,2.5,0.9,failure
143.14,31.08,2.48,0.9,failure
143.16,31.06,2.5,0.91,failure
143.18,30.67,2.54,0.93,failure
143.2,30.29,2.73,0.96,failure
